,Nickname,LikedByAuthor,CommentText,Date,LikesCount,isBaseComment,RepliesCount,RepliesID
2846,Rosane Eugenia andrade,False,que show jente. Damais,2021-04-01 07:11:04.747001,0,True,0,[]
2847,Rebecca Newell,False,Thank you sooo heartfelt deep generational thoughts questions flowed beautifullly love you all humanity evolving so synchronicity brillant romantice feminine masculine evolving alignment balance so thankful to live Now! Love always wins!,2021-03-01 07:11:04.747968,5,True,0,[]
2848,virginie Elsa,False,sublime !! ouaouh !,2021-03-01 07:11:04.748966,0,True,0,[]
2849,Silke Z,False,Thanks on coldplay!,2021-03-01 07:11:04.938314,0,False,0,[]
2850,alessia bove,False,GIORGIO CATORGIO SAPPI CHE TI AMO (ho sentito l'intervista ) e sto sclerando male perché è la mia band preferita,2021-03-01 07:11:05.338913,9,True,0,[]
2851,harits sulaiman,False,Coldplay is the best 👍🏼👍🏼👍🏼,2021-03-01 07:11:05.339912,0,True,0,[]
2852,John McGarry,False,Fabulous....Chris is such a lovely guy,2021-03-01 07:11:05.341877,0,True,0,[]
2853,Andy Chan,False,i love it,2021-04-01 07:11:05.343896,0,True,0,[]
2854,Novan Basik-Basik,False,"I love you coldplay 😍🥰❤,i always hope you guys come to here(INDONESIA)😊😇🥺😭,coldplay is My IDOL❤❤❤",2021-03-01 07:11:05.344869,2,True,0,[]
2855,hawaiianSnow,False,these guys have too much fun making music :),2021-04-01 07:11:05.346863,0,True,0,[]
2856,Alejandro Gomez,False,"9:57 Like if you hear ""Go Johnny Go Go Go, Go Johnny Go""",2021-03-01 07:11:05.347888,5,True,0,[]
2857,Moza Mimoza,False,Sei la meraviglia del mondo sei quello che toglie tutto le stanchezze del giorno sei unico con la tua musica,2021-03-01 07:11:05.348883,0,True,0,[]
2858,Tamires Nogueira,False,So so beautiful..,2021-03-01 07:11:05.349855,0,True,0,[]
2859,Christoph A.,False,mega .....i love Coldplay sounds.....,2021-04-01 07:11:05.351850,0,True,0,[]
2860,Stefano Mazziotta,False,wonderful,2021-03-01 07:11:05.352872,0,True,0,[]
2861,Freigeist Mac,False,"Wow. I mean, wow. Like Pink Floyd's concert in Pompeii.",2021-05-01 07:11:05.354866,1,True,0,[]
2862,°•KARIM•°,False,طيب اللي عربي وجه متءخر زيي يجي هنا بقي 😢,2021-03-01 07:11:05.355874,3,True,0,[]
2863,Andrew De Silva,False,This is perfect!,2021-03-01 07:11:05.356862,1,True,0,[]
2864,Allison Clark,False,When you check in to see what Coldplay has been up to and suddenly Stromae appears. 🙌🏽😍,2021-03-01 07:11:05.358832,2,True,0,[]
2865,Dominique De Vries,False,"They never sound cold, just Coldplay",2021-05-01 07:11:05.360850,0,True,0,[]
2866,Ryma Ziad,False,I love you so much Coldplay,2021-03-01 07:11:05.361823,0,True,0,[]
2867,Krys Paiva,False,Coldplay✨❤💗,2021-05-01 07:11:05.363842,0,True,0,[]
2868,Helena Jiménez,False,Comentario en español :),2021-03-01 07:11:05.364815,6,True,2,"[2870, 2871]"
2869,Mohammed ELHAJJAM,False,تحية طيبة من بلاد العرب لكم هذا الأداء ملهم للغاية,2021-03-01 07:11:05.365837,0,True,0,[]
2870,Armando Balderas,False,Alfin:),2021-03-01 07:11:05.552145,1,False,0,[]
2871,Jack Anthony,False,"To anyone who comes across this comment, you are an incredible human being, and you’ll get through whatever that may be❤️ I send all my love and hope for nothing but the best for you. Have a lovely day. Ourdreamsandhope@gmail.com",2021-03-01 07:11:05.553109,2,False,0,[]
2872,JustPureStupinity,False,"It’s September 17, 2020 remember this comment so we can see this in 10 year lol",2021-03-01 07:11:05.865215,50,True,0,[]
2873,Pascal Fiatte,False,Fantastique,2021-03-01 07:11:05.866212,0,True,0,[]
2874,muhammed ghunaim,False,"You made the stones of the romanic castle in Amman singing with you
From Jordan 🇯🇴 welcome to Jordan 🇯🇴",2021-03-01 07:11:05.867210,2,True,0,[]
2875,a z,False,Wonderfuuuuuul!,2021-04-01 07:11:05.869205,0,True,0,[]
2876,Bridget Knapek,False,What an Amazing Place,2021-03-01 07:11:05.870202,0,True,0,[]
2877,SeekGod FirstAllways,False,"I just woke, put on my tablet  saw this concert WOW!! 😃
I'm on the edge of my bed, stretchin,jumpin, swayin, poppin, an boppin! B4 u know, im exercising in all shapes n sizes...
Try it to Coldplay its great...!
Feel freeee.....😆🤣🙃🕺🏾💃🏾🕺🏻👯‍♂️👏🏾👏🏿👏🏽👏🏻👏",2021-04-01 07:11:05.872224,0,True,0,[]
2878,SOYYAA jj,False,وينن العربب والاردنيين ليه مش شاايفة ولا تعليق عربي هون ؟😂😕بس عشان اثبات وجود اعملو لايك واكتبو كومنت بالعربي😂💜💜,2021-03-01 07:11:05.873194,4,True,1,[2892]
2879,wnrn,False,"Wow, It's a very emotional song, I like it.",2021-03-01 07:11:05.875188,0,True,0,[]
2880,Talytah Cumi,False,The BEST ALWAYS FOR ALL TIMES INTO UNIVERSE....ONLY YOURS...tanks...🌐🌈💜🎶🎵🎸🎹🎧,2021-03-01 07:11:05.876186,1,True,0,[]
2881,Rida Khabibullina,False,ммм услада моих ушей*)),2021-04-01 07:11:05.878181,1,True,0,[]
2882,CORINNE DENIGOT,False,Merci tout simplement.,2021-03-01 07:11:05.879178,0,True,0,[]
2883,SK MD Sahil,False,Those boys and girls ar so so lucky! ❤️🙏,2021-05-01 07:11:05.881173,0,True,0,[]
2884,Butterfly,False,0 views and 60 likes...,2021-03-01 07:11:05.882170,6,True,1,[2893]
2885,Ildiko Bucsi,False,Is really STROMAE singing at 21:54?? He is such an amazing musician!!! I love him!!,2021-03-01 07:11:05.884165,0,True,1,[2894]
2886,Manases Ixlaj,False,"Thanks coldplay,
the best miusic....",2021-03-01 07:11:05.885162,0,True,0,[]
2887,Sanket Shinde,False,❤️❤️❤️,2021-05-01 07:11:05.886159,0,True,0,[]
2888,Omar Montoya,False,thanks for existing coldplay ❤️,2021-03-01 07:11:05.888154,0,True,0,[]
2889,Isaac Baigorria,False,Coldplay forever,2021-05-01 07:11:05.889152,0,True,0,[]
2890,Lorena Frank,False,"I'm so in love with living this lifetime...I am not a once in a million I am a once in a lifetime...Live your life with love, laughter and kindness towards one another...we all have a ticket out, make it a beautiful journey...all living species on the face of earth are looking to live a blissful life...start with you.  One world-One life-Music is universal.",2021-03-01 07:11:05.890148,0,True,2,"[2895, 2896]"
2891,Raihan Jewel,False,"if it was done 1 thousand years earlier, people would certainly mark it as God's activity",2021-03-01 07:11:05.892143,0,True,0,[]
2892,Khalid Bin Waleed,False,هلا وسهلا... بحبكم جميعا,2021-03-01 07:11:06.086415,1,False,0,[]
2893,Sayd Zaragoza,False,Coldplay's magic,2021-03-01 07:11:06.257063,0,False,0,[]
2894,Santa Santa,False,Yes,2021-03-01 07:11:06.451939,0,False,0,[]
2895,Kerry Hall,False,"What a lovely description of a very kind and sounds like you have been healing and soul searching maybe lead a hard journey trying to put the magic & light that’s in you into the world that is hurting and needs some healing ....wise words but fantastic way of exactly how I see and feel about life & how I would like to write some of my own thoughts & feelings to hopefully inspire others to make a difference in this cruel & cold world at times to put some loving back into it..... one love ❤️ Coldplay your the ‘special ‘ ingredient at times that we all need thank u as it reminds me that isolation ok to feel and say how you feel a times when some are almost speechless and numb when they think the other parts are divided with judgements &opinions , hate not love ,nobody feels safe & secure enough within to express what they feel and who they are .... more fear and uncertainly than warmth &understanding ..sad times listening in 2021 COVID 19 ..... Which is still very much not healed and the power of control or scared individuals and many more are very much divided in anything spoken or approached which has affected us all and damaged much and many for a long time for a very worrying future for ourselves and our children .. we need some peace , harmony and happiness which this album definitely reminds us there is 🙏❤️😍😘",2021-03-01 07:11:06.645850,1,False,0,[]
2896,Lorena Frank,False, @Kerry Hall  hello there.....stay blessed my friend stay in the moment...💜,2021-03-01 07:11:06.647845,0,False,0,[]
2897,Snejka Angelova,False,"The album and the video from the premiere are unique, a real relaxation for the soul. Thank you dear Coldplay!",2021-03-01 07:11:07.480131,2,True,0,[]
2898,Monica Vaamonde,False,Coldplay  un deleite con su Música!!!Es una de mis Bandas Preferidas! ♥️🌹,2021-03-01 07:11:07.481162,0,True,0,[]
2899,Wafaâ Harmel,False,Love and peace from Algeria,2021-04-01 07:11:07.483146,2,True,0,[]
2900,Carolina Triana,False,"Espectacular, me encanta... que paz ... que tranquilidad llega a mi ser, con tan dulces melodías.... Felicidades.",2021-03-01 07:11:07.484118,0,True,0,[]
2901,edziukasss,False,I like your songs so much,2021-05-01 07:11:07.486135,0,True,0,[]
2902,Laercio Melo,False,"Cold play,banda muito boa,tenho um ""box de várias músicas deles,DEUS   ABENÇÕE ELES(NÓS TODOS).",2021-03-01 07:11:07.487110,0,True,0,[]
2903,Reckless,False,I love you so much with all my heart. I’m so glad you guys will always be here to spread to light even when others can’t. I praise the mother with great sincerity❤️❤️❤️,2021-03-01 07:11:07.488133,1,True,0,[]
2904,Stefania Brancato,False,❤️❤️❤️❤️❤️❤️❤️❤️❤️,2021-04-01 07:11:07.490103,0,True,0,[]
2905,Laurie J,False,Your music makes my heart sing.  Thank you for sharing your creativity and imagination with all of us.,2021-03-01 07:11:07.492097,1,True,0,[]
2906,دلوو پاشايى,False,🤩🌅old days,2021-04-01 07:11:07.494114,1,True,0,[]
2907,Irina Lazareva,False,"Очень люблю творчество этих ребят!!! Супер позитив, супер Драйв!!
I really love the work of these wonderful guys!  super drive, super positive! ❤❤ ❤music is all about everything!
Thank for amazing music with mood!",2021-03-01 07:11:07.495089,0,True,0,[]
2908,candida carlos,False,Música linda! Muito Soft 😍 amei 😃,2021-03-01 07:11:07.496088,0,True,0,[]
2909,Sami Jabarin,False,روعة...,2021-04-01 07:11:07.498106,0,True,0,[]
2910,andika haruno,False,"I have a goosebumps every time  I play this video. Beautiful. Hope the pandemic ends very soon, so they can perform live again. Stay healthy and safe everyone.",2021-03-01 07:11:07.499078,1,True,0,[]
2911,Laurent Emco,False,You are such a great guy.     Go on your way...I lLOYE YOU.,2021-04-01 07:11:07.501103,0,True,0,[]
2912,Valdirene Pereira,False,😍tudo perfeito parabéns 👏👏👏amei o grupo o Lugar as pessoas ao redor Linda paisagem💓 por do sol😄,2021-03-01 07:11:07.503067,0,True,0,[]
2913,Jorgiane Xavier,False,Sou brasileira mas adoro suas músicas muito bom,2021-03-01 07:11:07.504089,0,True,0,[]
2914,tegar prakoso,False,Ini mah mantap pisan euy,2021-05-01 07:11:07.505090,0,True,0,[]
2915,Romy perez,False,"Simplemente hermoso! emotivo, potente, es como si me susurrara al corazón",2021-03-01 07:11:07.506081,0,True,0,[]
2916,abcedef,False,"Não querem fazer, não querem fazer, não querem diz o sopro, é tipo, minha música, e o solo do saxofone é eu reclamando das coisas.",2021-04-01 07:11:07.509052,0,True,0,[]
2917,HereandNow,False,Peaceful song's in crazy times. Love.,2021-03-01 07:11:07.830881,0,True,0,[]
2918,Ramos Poni  Supernatural King,False,Thank you coldplay,2021-03-01 07:11:07.831875,0,True,0,[]
2919,Ailtonsantiago 18,False,❤,2021-05-01 07:11:07.834866,0,True,0,[]
2920,Asha Tillman,False,4m views.....at least 300 from me 😊 I love you guys coldplay ❤ much love from a black Mississippi gal,2021-03-01 07:11:07.835868,0,True,0,[]
2921,varteni🥀,False,one of the only western bands that actually performs around the world,2021-04-01 07:11:07.838855,2,True,0,[]
2922,Sissil Elise Minde,False,Love from Norway 🥰🥰🤗🤗🌹🌹🎶🎶,2021-03-01 07:11:07.839853,0,True,0,[]
2923,Shavais Zarathu,False,"That choir sound at 27:00 is sooo beautiful.

And the song ""Daddy"" at 13:46 inspired me to write a bit. I posted a piece called ""All I can do is stare at the moon"" on the discussion tab of my channel, and referenced this video.",2021-03-01 07:11:07.841845,1,True,0,[]
2924,GAZAIN15 Chanel,False,"Imagine 

They live concert' in Bali",2021-04-01 07:11:07.843842,0,True,0,[]
2925,Albino jorge Bongue,False,From Angola 🇦🇴💯 obrigado thanks 💖,2021-03-01 07:11:07.844840,2,True,0,[]
2926,マルサン,False,🌜🌞 L💙VE,2021-04-01 07:11:07.846814,0,True,0,[]
2927,cristina maldonado,False,everybody honors the Lord...even you in your way at JOrdan place :),2021-03-01 07:11:07.848804,0,True,0,[]
2928,Anna Zago,False,Che atmosfera magica......,2021-03-01 07:11:07.849827,0,True,0,[]
2929,Feli Ramo Beltran,False,¡YA! !  iiALELUYA!! ¡¡YA!! ALEGRÍA......,2021-04-01 07:11:07.851796,0,True,0,[]
2930,Эрвин Ганиев,False,"Привет КРИС привет из Крыма люблю твое твоё твое творчество, где твои шедевры",2021-03-01 07:11:07.852794,0,True,0,[]
2931,Matheus Eus,False,♥️,2021-04-01 07:11:07.853790,0,True,0,[]
2932,Max Gardner,False,May you PLEASE sing for us ( ghaliaa - cause you trouble ) . Your voice and that lyrics would make any mountain move !,2021-03-01 07:11:07.855785,0,True,0,[]
2933,iva gorgiladze,False,"""ბლაყვე""მიყვარხარ❤მთელი სული და ხორცი შენია❤",2021-03-01 07:11:07.856781,1,True,0,[]
2934,Yeşim Özay,False,Nasıl ilaç gibi geldi şu dönemde...,2021-04-01 07:11:07.858777,0,True,0,[]
2935,Omar El Daghar,False,"Hi,
Question: How the piano plays by itself? and why? Something behind it?",2021-03-01 07:11:07.859809,0,True,0,[]
2936,Feli Ramo Beltran,False,Te necesito en mi vida Amigo Yellow......Eres la persona más dulce sensible...tierna...creativa...q nunca he conocido.....Eres único...(y yo la más insoportable),2021-04-01 07:11:07.861769,1,True,0,[]
2937,Rosana Yigit,False,Fantástico! Contagiante!!,2021-03-01 07:11:08.268617,0,True,0,[]
2938,Bernardo,False,"As melhores deles:
Sparks;
Fix You;
Spies;
Midnight;
Gravity;
Atlas;
Speed of Sound;
What If;(Amo)
Fly on;
Clocks;
Daddy;
Trouble in Town.

Essas são as melhores nesse estilo",2021-03-01 07:11:08.269590,0,True,0,[]
2939,Dev King,False,Cold Play live in Pompei moment.,2021-05-01 07:11:08.271614,0,True,0,[]
2940,Valdirene Pereira,False,💓🎵🎶🎼Obrigado amo ouvir🎶🎵🎼💓,2021-03-01 07:11:08.272582,0,True,0,[]
2941,Laurent Emco,False,You are the most marvelous guy on this planet. Even though get you is too precious.,2021-04-01 07:11:08.275575,1,True,0,[]
2942,Alexander Weitz,False,It is simple...beautiful.. absolutely beautiful!!! And 11:51 = goosebumps all over! <3 So much love for this band and all the people who were involved in this amazing project. <3 <3 <3,2021-03-01 07:11:08.276596,0,True,0,[]
2943,Yolanda Jimenez,False,"Algún día, cuando todo pase, cumpliré mi sueño.. Asistir a un concierto vuestro. Mientras gracias por esta maravilla. No puedo parar de difustrarlo",2021-03-01 07:11:08.277593,0,True,0,[]
2944,Cesare Kesar,False,you are fantastic,2021-04-01 07:11:08.279564,0,True,0,[]
2945,Luis Aquino,False,Lo mejor muchas gracias Coldplay por traernos buena música.,2021-03-01 07:11:08.280561,0,True,0,[]
2946,Anna LaArtista,False,"I dedicate this one hour to my forever  Love Alex Sánchez may you fly the universe I will never forget you I know yo are a soul and you live forever within us now thank you for the love you gave Me US 
 ""me encanta que te encante "" forever ingrained in my soul",2021-04-01 07:11:08.282575,0,True,0,[]
2947,Jhonathan De Fraça,False,"Terapêutico, e ainda uma música com  Stromae... Muito bom!",2021-03-01 07:11:08.284569,0,True,0,[]
2948,Arely cruzlpz,False,Amoo esta música 😍,2021-03-01 07:11:08.285579,0,True,0,[]
2949,Matheus Eus,False,👏,2021-04-01 07:11:08.287562,0,True,0,[]
2950,some observer,False,"Wonderful sounds ...... wonderful music.
Each subsequent coldplay album is better, more fascinating.",2021-03-01 07:11:08.288559,0,True,0,[]
2951,raras yuni,False,the best,2021-05-01 07:11:08.289563,0,True,0,[]
2952,Chela Herbozo,False,"Todo es bellísimo, la canción, el atardecer, los paisajes, todo es amor",2021-03-01 07:11:08.290550,0,True,0,[]
2953,Cyrille Djami,False,"This album is simply amazing! I love everything : the energy, the lyrics and the music.
I missed Coldplay's live concert in Paris in 2017. Can't wait for their next european Tour :)
PEACE!",2021-03-01 07:11:08.292529,2,True,1,[2957]
2954,Vera Rochaini,False,❤️❤️❤️❤️❤️❤️,2021-05-01 07:11:08.294552,0,True,1,[2958]
2955,NZ,False,La perfección de la belleza ensamblada con lo simple♥️,2021-03-01 07:11:08.295545,0,True,0,[]
2956,yara marei,False,Awwwwwwwwwwwwwwwwww really you were in Jordan.. Im from Jordan and we love youuuuuuu here,2021-04-01 07:11:08.297540,0,True,0,[]
2957,Ailtonsantiago 18,False,2017,2021-03-01 07:11:08.487803,1,False,0,[]
2958,Christopher Anthony John Martin,False,"Hello greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:11:08.677664,0,False,0,[]
2959,Suz S,False,"A billion thumbs up! Brilliant, as always!!! The best music video I've EVER seen in my life!!!",2021-03-01 07:11:09.005768,0,True,0,[]
2960,Benedito Alexand Pires Silva,False,lindo !!!  maravilhoso .......,2021-03-01 07:11:09.006766,0,True,0,[]
2961,Maria Pratto,False,♥️🤩♥️✨🌹,2021-05-01 07:11:09.008736,0,True,1,[2979]
2962,stephanie duran,False,This album is so impressive!  So different and yet familiar. I love it!! Yay Coldplay!,2021-03-01 07:11:09.010731,0,True,0,[]
2963,Namlook,False,YOU ARE THE BEST,2021-04-01 07:11:09.012726,0,True,0,[]
2964,Lula Fika,False,"Beautiful, inspired music....I am in love with this album! xx",2021-03-01 07:11:09.013747,0,True,0,[]
2965,Natalia Christiani,False,love this so much. this is perfect,2021-03-01 07:11:09.014720,1,True,0,[]
2966,MR,False,......amazing hour,2021-04-01 07:11:09.016739,0,True,0,[]
2967,Christina Terris,False,Absolutely Brilliant ❤❤❤,2021-03-01 07:11:09.017712,1,True,0,[]
2968,Matheus Eus,False,🔥,2021-04-01 07:11:09.019731,0,True,0,[]
2969,Luiz Faria,False,"Fantástico,  não me canso de ouvilos",2021-03-01 07:11:09.020730,0,True,0,[]
2970,Camilla Granzin,False,"Thank you for this wonderful sunrise and sunset scene combined with this deep touching music from coldplay together with wonderful musicians, ... this music touched all my emotions, the happyness and deep sadness - how wonderful feeling alive!",2021-03-01 07:11:09.021701,0,True,0,[]
2971,Лия Луна,False,☀️🌙,2021-05-01 07:11:09.023725,0,True,0,[]
2972,Олег Е.В.,False,"Очень красиво,  исполнение, текст, музыка, обстановка, завораживают! Мир во всем мире!!!",2021-03-01 07:11:09.025691,1,True,0,[]
2973,VN Mikero,False,I like this Music,2021-04-01 07:11:09.027686,0,True,0,[]
2974,Elba Cecilia Gonzalez,False,Cuanta paz da escucharlo !!,2021-03-01 07:11:09.028683,0,True,0,[]
2975,didier d'agostino,False,Magnificent concert ! COLDPLAY  the mélodists !,2021-03-01 07:11:09.029681,0,True,0,[]
2976,Luis Fanor Maturana Arias.,False,Gracias.,2021-05-01 07:11:09.031703,0,True,0,[]
2977,flay moreno,False,"amo la musica hermosa que crean, la voz, la manera de interpretar su musica me relaja y nunca dejare de eacucharlos .....",2021-03-01 07:11:09.032701,1,True,0,[]
2978,L,False,Wow,2021-04-01 07:11:09.034697,1,True,0,[]
2979,Christopher Anthony John Martin,False,"Hello greetings
Thanks for your likes and comments on my official fan page I have noticed you.so I would appreciate if you contact me privately on my email address so that we can discuss
Email: christopheranthonyjohnmartin3@mail.com",2021-08-01 07:11:09.210030,0,False,0,[]
2980,Vanilson luís,False,I wish I could just watch a concert of yours!! I love your songs guys.,2021-03-01 07:11:09.559807,0,True,0,[]
2981,LaLi,False,THE PERFECT MUSIC WE NEED!! ❤️,2021-03-01 07:11:09.560804,1,True,0,[]
2982,Paul Travers,False,I still cry,2021-04-01 07:11:09.562771,1,True,0,[]
2983,Nick Peat,False,"This is what music should be, some class instrumentalists and songwriters making everyone happy ❤️",2021-03-01 07:11:09.563768,1,True,0,[]
2984,Chris Shiel,False,"Cutting the grass on a Sunday morning listening to this. That's what Sunday's are all about

Gang gang",2021-04-01 07:11:09.565762,0,True,0,[]
2985,thomas saputra,False,"Amazing COLDPLAY, love the way they take the video. and also the music.",2021-03-01 07:11:09.566760,0,True,0,[]
2986,Mariana Zuniga,False,AMAZING PERFORMANCE!!,2021-03-01 07:11:09.568754,0,True,0,[]
2987,Graycat Studio,False,angels must sing like that.,2021-04-01 07:11:09.569751,0,True,0,[]
2988,Lisbonne lili,False,"J'adore, toujours au top comme d'habitude.  Bravo !",2021-03-01 07:11:09.570749,0,True,0,[]
2989,Alexito Alcázar,False,"Ily coldplay ,coldplay js all !!!",2021-04-01 07:11:09.572743,0,True,0,[]
2990,MYU HARATA,False,génial superbe j'adore tout simplement ! un album en live comme ça c'est le top .. il n'y a que COLDPLAY pour faire ça ! <3,2021-03-01 07:11:09.573741,0,True,0,[]
2991,Tito Bellzhain,False,Thanks Coldplay great músic.,2021-03-01 07:11:09.575736,2,True,0,[]
2992,Ailtonsantiago 18,False,Grammy is coming,2021-04-01 07:11:09.577730,0,True,0,[]
2993,bremex,False,"To all the haters out there, I am SO SORRY that there is a band trying to unite people through their art and their music. I am SO SORRY that you can't get to experience the love that these boys spread all over the world. Simply Magnifico <3",2021-03-01 07:11:09.578727,1,True,0,[]
2994,Ailtonsantiago 18,False,Anyone excited?😍,2021-04-01 07:11:09.580751,1,True,0,[]
2995,AITOR DESCOMUNICA,False,"Toca mi corazon sobre todo la primera, me eleva al infinito!!",2021-03-01 07:11:09.581749,2,True,0,[]
2996,Dalia Salah,False,You guys pick me out of my bad moments every time I come here 💕💕,2021-03-01 07:11:09.582717,1,True,0,[]
2997,khadija Tayyaui,False,wwwwoooooooowwww bravo,2021-05-01 07:11:09.584711,0,True,0,[]
2998,satyam thassu,False,"I like this coldplay. Not going mainstream but being themselves.
gives me peace. <3",2021-03-01 07:11:09.585709,0,True,0,[]
2999,Mc Den,False,I hoop soon for a concert,2021-05-01 07:11:09.587703,0,True,0,[]
3000,Transformar Vidas,False,Gracias Coldplay por la buena Música. Saludos desde Venezuela.,2021-03-01 07:11:09.903273,0,True,0,[]
3001,Guadalupe García,False,His music is art. thank you for transmitting so many feelings and let them reach our hearts ❤,2021-03-01 07:11:09.904272,2,True,0,[]
3002,brem tarigan,False,thank you for the tears...,2021-04-01 07:11:09.906236,0,True,0,[]
3003,Guilma Guimarães,False,Lindo!!,2021-03-01 07:11:09.907234,0,True,0,[]
3004,Fundo Pitahaya Abregu,False,👍✈️,2021-04-01 07:11:09.909229,0,True,0,[]
3005,karina emilianodecarvalho,False,Aí que lindo agradecimento em tantos idiomas🌎🌏🌍 🇧🇷,2021-03-01 07:11:09.910257,2,True,0,[]
3006,Adriana Klementi,False,Soy una adicta a Colplay. Tengo compradas las entradas desde el año pasado!!! Te amo Chris Martín...,2021-03-01 07:11:09.912252,0,True,0,[]
3007,Alma Masalta,False,Wow...,2021-04-01 07:11:09.914243,0,True,0,[]
3008,Pete Juvinall,False,"Would love to have this version in a recording. There are several things I like better, including the slightly rougher horn section in Arabesque. Still, this has been a solid COVID companion these past few months. :)",2021-03-01 07:11:09.915243,0,True,0,[]
3009,Loai Sader,False,come to palestine!!!!!,2021-04-01 07:11:09.917238,1,True,0,[]
3010,euphoriabuzz,False,What a beautiful setting for a once in a lifetime performance,2021-03-01 07:11:09.918233,0,True,0,[]
3011,Xavier Meusnier,False,"Beautiful performance & video, vibrant, shimmering! Thankx for sharing, peace & love for all of us ♡☼",2021-03-01 07:11:09.919230,0,True,0,[]
3012,Sudrajat_Sujatmico22,False,Next.. everyday life live in #labuanbajo (indonesia),2021-05-01 07:11:09.921224,1,True,0,[]
3013,REMAX BE,False,Coldplay has given to my life so much joy  and touch my heart every time i listen to. My favorite Fix you and in this i saw a mature as artist. I love you Chris,2021-03-01 07:11:09.922192,0,True,0,[]
3014,Husain Hadi,False,still salty that this happened in Amman and not where I live,2021-04-01 07:11:09.924190,0,True,0,[]
3015,Nadja Arruda,False,Sempre um espetáculo em tudo! Excelente Coldplay!,2021-03-01 07:11:09.925186,0,True,0,[]
3016,- Letícia,False,Coldplay ❤️🇧🇷,2021-03-01 07:11:09.927210,0,True,0,[]
3017,koopa troopa,False,🙏🥰🥰🥰,2021-05-01 07:11:09.928209,0,True,0,[]
3018,Luis alfredo Arvelo c,False,This is just beautiful. His music is really great in this life. Very grateful for this music.,2021-03-01 07:11:09.930200,0,True,0,[]
3019,Counsel KV28 Seeking,False,"Contracts don't exist in the world when this is over...They were terminated...
Hit Was Made...
Kenny Vawter",2021-04-01 07:11:09.932196,0,True,0,[]
3020,Alina Petre,False,There is no better band out there !! you make true art out of every song ! Thank you for showing us what true art means !  ❤️,2021-03-01 07:11:10.260370,1,True,0,[]
3021,G N,False,Amazing! Da brividi!! 🤩❤️,2021-03-01 07:11:10.261338,0,True,0,[]
3022,Daniel Bota,False,love you,2021-04-01 07:11:10.263332,0,True,0,[]
3023,Benjamin Tusuubira Kusaasira,False,this was beyond amazing!!,2021-03-01 07:11:10.265356,0,True,0,[]
3024,Raitis Freimanis,False,"10:10 Small crowd I see, already adapted to the pending corona virus crisis.",2021-05-01 07:11:10.267351,0,True,0,[]
3025,Minelly González,False,"Coldplay is life, thank you so much",2021-03-01 07:11:10.268346,1,True,0,[]
3026,Gabi Bustamante,False,"I enjoyed it untel  the end, excellent music❤ ☀️",2021-03-01 07:11:10.269345,0,True,0,[]
3027,Feli Ramo Beltran,False,¡¡SÍ¡¡ ¡¡YES!! ¡¡OUI!! (Y TODAS LAS LENGUAS DE TODOS..Sí de TODOS...,2021-04-01 07:11:10.271327,0,True,0,[]
3028,Jamie Williams,False,Ok for the record I LOVE Coldplay and the idea behind this production is amazing! I am just really disappointed that the singing was not performed IRL with the video production.,2021-03-01 07:11:10.272308,0,True,0,[]
3029,Sean Butler,False,what's written on the lapels of his jacket?,2021-04-01 07:11:10.274302,0,True,0,[]
3030,Rumen du Plessis,False,"I wanna make music like this. Music that you connect with...where you feel one with the artist, almost as if you co-wrote the song",2021-03-01 07:11:10.275300,0,True,0,[]
3031,Carlos Vieira,False,Melhor banda do mundo.,2021-03-01 07:11:10.276298,1,True,0,[]
3032,Matheus Eus,False,🤟,2021-04-01 07:11:10.278292,0,True,0,[]
3033,Amanda Lopez,False,"lindo lindo, amo demais! bela apresentação",2021-03-01 07:11:10.279290,0,True,0,[]
3034,Edith Lemus,False,OMG,2021-05-01 07:11:10.282301,0,True,0,[]
3035,Marcela Ichasaya,False,"Gracias por conpartir esas mu'sica tan linda ,sobre todo transmite una tranquilidad con sus melodia, suigan adelante ,felictaciones a todo el elenco de musicos.Que viva la buena mu'sica.",2021-03-01 07:11:10.283303,2,True,0,[]
3036,Beatriz Xavier,False,Não existe uma música do Coldplay que não faça viajar! uma melhor que a outra! ZERO DEFEITOS!,2021-03-01 07:11:10.284301,0,True,0,[]
3037,Wafaâ Harmel,False,Thank you,2021-04-01 07:11:10.286291,0,True,0,[]
3038,Dandi Abdi,False,"The moment when they are playing the song COTW, it gives me an adrenaline rush, feels like i can be anything I want to be.",2021-03-01 07:11:10.287288,1,True,1,[3040]
3039,Maisa Lima,False,Vous devrait aller aussi dans l’autre côté j’attends,2021-04-01 07:11:10.288293,1,True,0,[]
3040,Djavan Jose,False,A°,2021-03-01 07:11:10.525829,0,False,0,[]
3041,Carlos Rojas,False,"This is the beautiful concert of the history, i love ColdPlay <2",2021-03-01 07:11:10.890848,1,True,0,[]
3042,Flash & Me,False,"Cold play is definitely a gift to music and humanity, way to go!",2021-03-01 07:11:10.892843,0,True,0,[]
3043,random vids,False,Please make a new song,2021-05-01 07:11:10.894839,0,True,0,[]
3044,Nadia Quintero,False,"I feel every time I watch a new concert of Coldplay I see this, but this is the best concert I have ever watched. Dream with see them live 🤩",2021-03-01 07:11:10.895869,0,True,0,[]
